1312387919.94988	90.00	89.13	83.41	
1312387920.90989	90.00	89.13	83.54	
1312387921.99786	90.00	89.18	83.56	
1312387922.95389	90.00	89.18	83.56	
1312387923.9099	90.00	89.21	83.50	
1312387924.86588	90.00	89.21	83.51	
1312387925.82195	90.00	89.21	83.52	
1312387926.78189	90.00	89.22	83.56	
1312387927.74187	90.00	89.24	83.60	
1312387928.69786	90.00	89.24	83.54	
1312387929.65384	90.00	89.28	83.55	
1312387930.60985	90.00	89.26	83.52	
1312387931.56592	90.00	89.30	83.52	
1312387932.52187	90.00	89.28	83.52	
1312387933.47787	90.00	89.30	83.59	
1312387934.4339	90.00	89.31	83.63	
1312387935.38988	90.00	89.33	83.75	
1312387936.34586	90.00	89.35	83.76	
1312387937.30193	90.00	89.35	83.76	
1312387938.2579	90.00	89.39	83.80	
1312387939.21393	90.00	89.37	83.77	
1312387940.17386	90.00	89.39	83.83	
1312387941.1339	90.00	89.40	83.76	
1312387942.19792	90.00	89.36	83.72	
1312387943.1539	90.00	89.42	83.63	
1312387944.10992	90.00	89.42	83.75	
1312387945.06588	90.00	89.42	83.82	
1312387946.02189	90.00	89.45	83.85	
1312387946.97788	90.00	89.44	83.91	
1312387947.93388	90.00	89.46	83.95	
1312387948.88989	90.00	89.48	83.98	
1312387949.84989	90.00	89.48	83.87	
1312387950.80993	90.00	89.48	83.86	
1312387951.76587	90.00	89.50	83.95	
1312387952.8539	90.00	89.50	83.84	
1312387953.80989	90.00	89.51	83.68	
1312387954.76587	90.00	89.51	83.61	
1312387955.72185	90.00	89.52	83.85	
1312387956.6779	90.00	89.51	83.98	
1312387957.63389	90.00	89.55	83.96	
1312387958.58989	90.00	89.52	83.87	
1312387959.54591	90.00	89.53	83.72	
1312387960.50191	90.00	89.58	83.70	
1312387961.45788	90.00	89.55	83.68	
1312387962.53482	90.00	89.55	83.58	
1312387963.49389	90.00	89.57	83.76	
1312387964.4539	90.00	89.60	83.78	
1312387965.4139	90.00	89.59	83.90	
1312387966.36991	90.00	89.58	83.85	
1312387967.32586	90.00	89.61	83.91	
1312387968.28191	90.00	89.63	83.97	
1312387969.2379	90.00	89.63	83.96	
1312387970.19386	90.00	89.60	83.73	
1312387971.1499	90.00	89.63	83.74	
1312387972.10989	90.00	89.66	83.94	
1312387973.1939	90.00	89.65	84.13	
1312387974.14989	90.00	89.65	83.97	
1312387975.10989	90.00	89.63	83.95	
1312387976.06989	90.00	89.67	83.87	
1312387977.02588	90.00	89.65	83.95	
1312387977.98188	90.00	89.67	84.10	
1312387978.93789	90.00	89.66	84.15	
1312387979.89386	90.00	89.70	84.16	
1312387980.84985	90.00	89.71	84.22	
1312387981.80591	90.00	89.72	84.33	
1312387982.7619	90.00	89.71	84.13	
1312387983.72187	90.00	89.68	84.08	
1312387984.68185	90.00	89.70	84.04	
1312387985.63789	90.00	89.72	84.02	
1312387986.5939	90.00	89.72	83.99	
1312387987.54985	90.00	89.74	84.15	
1312387988.5059	90.00	89.72	84.07	
1312387989.46189	90.00	89.72	84.02	
1312387990.41792	90.00	89.72	84.01	
1312387991.37788	90.00	89.76	84.03	
1312387992.33789	90.00	89.73	83.85	
1312387993.3939	90.00	89.75	84.05	
1312387994.3499	90.00	89.74	84.22	
1312387995.3059	90.00	89.76	84.20	
1312387996.26186	90.00	89.75	84.11	
1312387997.21789	90.00	89.79	84.08	
1312387998.17389	90.00	89.77	84.17	
1312387999.12989	90.00	89.77	84.10	
1312388000.08991	90.00	89.79	84.03	
1312388001.04989	90.00	89.77	83.97	
1312388002.00588	90.00	89.79	83.99	
1312388002.96191	90.00	89.77	83.98	
1312388004.0579	90.00	89.80	83.99	
1312388005.0179	90.00	89.80	84.04	
1312388005.97389	90.00	89.78	83.88	
1312388006.93389	90.00	89.80	84.05	
1312388007.8939	90.00	89.79	84.04	
1312388008.8499	90.00	89.77	83.96	
1312388009.80589	90.00	89.80	84.04	
1312388010.76186	90.00	89.81	84.06	
1312388011.71786	90.00	89.85	84.10	
1312388012.67787	90.00	89.83	84.21	
1312388013.73487	90.00	89.83	84.22	
1312388014.69386	90.00	89.82	84.23	
1312388015.64986	90.00	89.83	84.04	
1312388016.60586	90.00	89.83	84.10	
1312388017.56187	90.00	89.83	84.10	
1312388018.51786	90.00	89.83	84.10	
1312388019.47386	90.00	89.83	84.16	
1312388020.42986	90.00	89.83	84.10	
1312388021.38586	90.00	89.85	84.13	
1312388022.34185	90.00	89.84	84.12	
1312388023.29786	90.00	89.83	84.13	
1312388025.68992	90.00	89.82	84.16	
1312388026.64988	90.00	89.86	84.28	
1312388027.60589	90.00	89.85	84.27	
1312388028.5619	90.00	89.83	84.23	
1312388029.51787	90.00	89.88	84.23	
1312388030.47389	90.00	89.87	84.29	
1312388031.4299	90.00	89.87	84.25	
1312388032.38589	90.00	89.88	84.26	
1312388033.34187	90.00	89.87	84.13	
1312388034.30189	90.00	89.87	83.95	
1312388035.26191	90.00	89.88	84.12	
1312388036.21789	90.00	89.86	84.06	
1312388037.17391	90.00	89.88	84.05	
1312388038.12989	90.00	89.87	84.01	
1312388039.0859	90.00	89.87	84.08	
1312388040.04592	90.00	89.88	84.07	
1312388041.00589	90.00	89.91	84.13	
1312388041.96186	90.00	89.91	84.22	
1312388042.91786	90.00	89.89	84.21	
1312388043.8739	90.00	89.90	84.15	
1312388044.82991	90.00	89.89	84.11	
1312388045.8739	90.00	89.87	84.11	
1312388046.8299	90.00	89.90	84.05	
1312388047.78586	90.00	89.89	84.23	
1312388048.74185	90.00	89.89	84.30	
1312388049.69786	90.00	89.91	84.30	
1312388050.65386	90.00	89.91	84.13	
1312388051.60986	90.00	89.88	84.09	
